pal|freq
Patagonian|4
sights|12
sounds|12
helped|15
sway|4
inducements|2
tormented|14
everlasting|9
itch|1
remote|10
forbidden|1
barbarous|3
coasts|7
ignoring|1
good|177
quick|29
perceive|8
horror|10
social|12
it—would|1
me—since|1
friendly|4
inmates|3
place|109
lodges|1
reason|63
welcome|6
floodgates|2
wonderworld|1
swung|20
conceits|4
swayed|5
purpose|40
floated|17
inmost|2
endless|15
processions|3
hooded|7
snow|12
shirt|8
carpetbag|3
tucked|3
started|25
Cape|34
Horn|17
Quitting|2
Manhatto|1
duly|6
arrived|12
Bedford|18
Saturday|5
Much|5
disappointed|3
learning|4
packet|2
already|29
sailed|38
offer|8
following|27
Monday|2
young|75
candidates|1
penalties|1
stop|25
embark|5
related|6
craft|51
fine|55
boisterous|3
connected|12
famous|37
amazingly|2
pleased|9
gradually|10
monopolising|2
business|67
original—the|1
Tyre|1
Carthage|1
—the|25
aboriginal|4
RedMen|1
sally|1
canoes|6
chase|56
adventurous|4
sloop|1
forth|59
partly|13
laden|4
imported|1
cobblestones—so|1
story—to|1
risk|5
harpoon|70
bowsprit|8
another|106
ere|65
destined|7
port|21
became|24
concernment|2
eat|11
meanwhile|12
dubiouslooking|1
nay|14
dark|56
dismal|7
bitingly|1
cold|28
cheerless|3
anxious|9
grapnels|2
sounded|8
pocket|10
pieces|11
—So|2
wherever|5
stood|89
middle|34
dreary|6
shouldering|1
bag|16
comparing|2
gloom|11
north|4
darkness|30
south—wherever|1
wisdom|4
conclude|8
lodge|3
dear|9
inquire|3
price|1
halting|3
steps|6
paced|9
sign|34
Crossed|2
Harpoons|2
—but|17
looked|64
expensive|2
Further|2
red|32
windows|5
SwordFish|2
Inn|6
fervent|1
rays|6
melted|4
packed|5
ice|18
house|32
everywhere|7
congealed|2
frost|7
lay|67
inches|20
thick|25
asphaltic|1
pavement|1
—rather|2
weary|15
foot|29
flinty|1
projections|1
remorseless|6
service|10
soles|1
boots|12
miserable|8
plight|5
Too|1
watch|40
broad|51
glare|3
tinkling|2
last|273
door|41
patched|5
stopping|7
went|97
instinct|7
followed|26
took|49
cheapest|1
cheeriest|1
inns|2
blocks|6
blackness|11
houses|8
candle|7
tomb|5
At|84
hour|39
quarter|14
proved|16
deserted|5
presently|12
smoky|3
light|74
proceeding|5
low|33
building|2
invitingly|1
careless|4
meant|14
uses|7
entering|6
stumble|2
ashbox|1
porch|2
Ha|19
ha|15
flying|26
particles|1
choked|3
ashes|11
Gomorrah|3
—this|3
Trap|2
However|16
picked|11
hearing|10
loud|12
pushed|15
opened|9
interior|12
Black|9
sitting|20
Tophet|2
black|79
faces|15
turned|66
rows|9
peer|1
beyond|22
Angel|1
Doom|1
pulpit|15
negro|21
church|8
preacher|4
weeping|3
wailing|1
teethgnashing|1
muttered|15
backing|4
Wretched|1
entertainment|1
Moving|1
dim|20
docks|5
forlorn|2
creaking|3
swinging|12
painting|5
faintly|2
representing|7
tall|21
jet|31
misty|3
spray|15
words|28
underneath—|1
Spouter|2
—Peter|1
—Spouter|1
—Rather|1
ominous|3
connexion|8
common|47
suppose|35
Peter|9
emigrant|1
quiet|12
dilapidated|2
wooden|26
carted|2
ruins|2
burnt|5
district|3
povertystricken|1
creak|1
spot|21
cheap|2
lodgings|1
pea|1
coffee|3
place—a|1
gableended|2
palsied|2
sharp|38
bleak|3
corner|14
tempestuous|5
Euroclydon|5
kept|47
worse|19
howling|12
Paul|4
tossed|29
nevertheless|23
pleasant|16
zephyr|1
indoors|1
hob|1
toasting|1
bed|71
judging|1
says|43
writer—of|1
possess|4
extant—|1
lookest|3
glass|15
window|14
outside|9
observest|1
sashless|1
wight|5
glazier|1
mind—old|1
blackletter|1
reasonest|1
mine|42
pity|9
chinks|1
crannies|1
thrust|17
lint|1
improvements|2
universe|6
finished|5
copestone|2
chips|5
million|2
Poor|8
chattering|1
curbstone|2
pillow|6
shaking|8
tatters|2
shiverings|1
plug|3
ears|26
rags|3
corncob|1
keep|64
Dives|3
silken|3
wrapper—|1
redder|1
afterwards|24
pooh|2
frosty|4
Orion|1
glitters|1
northern|7
lights|9
talk|21
oriental|6
summer|12
climes|5
conservatories|1
privilege|7
coals|5
Can|16
holding|32
Sumatra|6
lengthwise|12
along|110
equator|4
yea|9
gods|23
fiery|22
pit|7
wonderful|22
iceberg|4
moored|9
Moluccas|2
Czar|5
palace|3
frozen|9
president|1
temperance|1
society|5
drinks|2
tepid|2
orphans|5
blubbering|1
awhaling|5
plenty|15
scrape|4
frosted|2
Entering|2
straggling|1
entry|8
oldfashioned|7
wainscots|1
reminding|1
condemned|4
hung|28
oilpainting|1
thoroughly|2
besmoked|1
defaced|1
unequal|1
crosslights|1
viewed|5
diligent|2
study|7
series|4
systematic|2
visits|4
careful|16
inquiry|5
neighbors|2
arrive|5
understanding|4
masses|8
shades|6
shadows|14
ambitious|3
England|20
hags|1
endeavored|3
delineate|1
bewitched|1
dint|3
earnest|10
contemplation|2
oft|2
repeated|21
ponderings|1
throwing|10
conclusion|6
unwarranted|2
puzzled|3
confounded|4
limber|4
hovering|10
centre|22
perpendicular|11
lines|31
yeast|2
boggy|1
soggy|1
squitchy|1
truly|19
drive|16
nervous|9
distracted|4
indefinite|4
halfattained|1
unimaginable|5
sublimity|2
fairly|16
froze|1
oath|7
Ever|3
anon|9
alas|8
deceptive|1
through—It|1
midnight|22
gale—It|1
unnatural|8
combat|2
primal|4
elements—It|1
blasted|8
heath—It|1
Hyperborean|2
winter|11
scene—It|1
breakingup|1
icebound|1
Time|9
fancies|3
yielded|2
midst|10
rest|51
plain|36
faint|11
resemblance|6
gigantic|20
leviathan|30
fact|45
design|4
final|29
theory|5
based|5
aggregated|2
opinions|2
aged|5
conversed|3
subject|20
represents|1
CapeHorner|1
hurricane|3
halffoundered|1
weltering|3
dismantled|2
visible|31
exasperated|6
purposing|2
spring|21
clean|16
impaling|3
opposite|17
wall|23
heathenish|6
array|4
clubs|1
spears|6
thickly|5
glittering|8
resembling|5
ivory|50
tufted|4
knots|3
human|35
hair|21
sickleshaped|2
handle|12
sweeping|12
segment|2
newmown|2
grass|15
longarmed|1
mower|2
shuddered|3
gazed|10
wondered|2
cannibal|18
savage|50
deathharvesting|1
hacking|1
horrifying|1
implement|3
Mixed|1
rusty|2
lances|23
harpoons|29
broken|46
deformed|3
storied|3
wildly|9
elbowed|3
Nathan|1
Swain|1
sunset|9
harpoon—so|1
corkscrew|1
now—was|1
flung|9
Javan|2
slain|12
Blanco|1
original|21
iron|74
entered|14
needle|8
sojourning|1
travelled|3
imbedded|2
hump|24
Crossing|2
dusky|5
yon|8
lowarched|1
way—cut|1
times|110
central|11
chimney|7
fireplaces|1
round—you|1
room|44
duskier|1
beams|4
wrinkled|14
planks|31
fancy|26
trod|4
cockpits|1
corneranchored|1
ark|6
rocked|5
furiously|6
shelflike|1
table|31
cracked|7
cases|25
filled|22
dusty|3
rarities|1
remotest|10
nooks|3
Projecting|1
angle|7
stands|29
darklooking|1
den—the|1
bar—a|1
rude|5
attempt|9
Be|14
bone|36
coach|3
Within|1
shelves|1
ranged|8
decanters|2
bottles|2
flasks|1
swift|24
cursed|11
indeed|81
bustles|1
withered|2
dearly|2
sells|2
deliriums|1
Abominable|1
tumblers|1
pours|2
poison|4
cylinders|1
without—within|1
villanous|2
goggling|1
deceitfully|1
tapered|1
downwards|11
cheating|2
bottom|50
Parallel|1
meridians|4
rudely|2
pecked|1
surround|2
footpads|1
goblets|3
Fill|1
mark|44
glass—the|1
measure|14
shilling|1
Upon|26
number|27
seamen|42
examining|1
divers|4
specimens|3
skrimshander|2
sought|18
landlord|27
telling|18
desired|11
accommodated|1
full—not|1
unoccupied|1
avast|8
added|24
tapping|3
forehead|37
haint|1
objections|2
sharing|4
blanket|7
pose|1
goin|5
awhalin|1
used|51
liked|2
depend|4
decidedly|1
objectionable|1
wander|1
strange|94
bitter|8
decent|6
seat|18
—you|1
want|32
supper|25
ready|37
settle|8
carved|13
bench|12
Battery|1
end|95
ruminating|1
tar|7
adorning|1
jackknife|8
stooping|5
diligently|7
working|15
space|15
trying|17
headway|4
five|37
summoned|4
meal|2
adjoining|2
Iceland—no|1
all—the|1
tallow|3
candles|7
winding|5
sheet|5
fain|19
button|2
monkey|8
jackets|4
lips|18
cups|4
scalding|4
tea|4
fingers|13
substantial|3
kind—not|1
meat|10
potatoes|1
dumplings|6
box|9
addressed|7
direful|10
nightmare|2
sartainty|1
Landlord|7
whispered|11
aint|3
diabolically|1
funny|7
complexioned|2
chap|13
eats|3
t—he|1
steaks|1
likes|3
em|42
Is|24
afore|5
help|40
began|53
suspicious|4
rate|17
together|63
undress|1
company|33
barroom|4
resolved|13
spend|9
evening|17
looker|1
Presently|6
rioting|1
Starting|3
cried|149
Grampus|4
seed|1
reported|5
offing|4
morning|68
Hurrah|8
latest|3
news|10
Feegees|1
tramping|1
mariners|29
Enveloped|1
shaggy|7
coats|3
heads|42
muffled|8
woollen|7
comforters|2
bedarned|1
ragged|4
beards|3
stiff|9
icicles|2
eruption|1
bears|11
Labrador|3
landed|12
wonder|32
mouth—the|1
bar—when|1
officiating|1
poured|5
brimmers|1
complained|1
bad|15
mixed|11
pitchlike|1
potion|1
gin|4
molasses|2
swore|7
sovereign|2
cure|3
colds|1
catarrhs|1
standing|76
weather|31
iceisland|1
liquor|1
mounted|14
arrantest|1
topers|1
newly|6
capering|2
obstreperously|1
held|37
somewhat|27
aloof|1
desirous|1
spoil|4
hilarity|1
shipmates|22
sober|7
face|93
whole|136
refrained|4
interested|2
seagods|1
ordained|2
become|28
shipmate|11
sleepingpartner|1
concerned|8
description|7
height|18
chest|25
cofferdam|1
brawn|2
deeply|6
brown|8
dazzling|3
contrast|12
reminiscences|2
announced|5
Southerner|1
stature|2
mountaineers|1
Alleghanian|1
Ridge|2
When|52
revelry|5
companions|5
slipped|8
unobserved|2
comrade|9
minutes|21
missed|1
favourite|4
raised|20
cry|37
Bulkington|8
darted|38
clock|15
seeming|8
supernaturally|1
orgies|2
congratulate|1
plan|10
entrance|6
prefers|2
know|150
private|13
sleeping|18
comes|52
unknown|36
stranger|48
inn|6
indefinitely|3
multiply|1
Nor|76
anybody|9
bachelor|1
Kings|4
apartment|6
hammock|32
cover|11
skin|32
pondered|4
abominated|1
fair|31
presume|4
linen|4
tidiest|1
certainly|27
none|32
finest|6
twitch|2
getting|26
ought|8
bedwards|1
Suppose|2
tumble|3
midnight—how|1
vile|5
hole|21
changed|10
harpooneer—I|1
Just|7
sorry|6
spare|21
tablecloth|1
mattress|2
plaguy|2
rough|4
—feeling|1
notches|2
wait|5
Skrimshander|1
got|46
carpenter|40
plane|7
bar—wait|1
snug|5
saying|40
procured|2
silk|1
vigorously|4
planing|2
grinning|10
ape|1
shavings|7
flew|23
planeiron|1
bump|1
indestructible|2
knot|4
spraining|1
wrist|6
sake|18
quit—the|1
soft|30
suit|7
eider|1
pine|7
plank|17
gathering|3
mended|2
chair|8
narrow|11
higher|22
planed|2
one—so|1
yoking|1
interval|25
draught|4
sill|2
current|3
rickety|1
met|18
whirlwinds|1
immediate|9
fetch|9
steal|2
march|4
him—bolt|1
inside|18
wakened|2
violent|15
knockings|1
thoughts|34
dismissed|1
next|46
popped|1
knock|3
Still|13
seeing|27
spending|6
sufferable|4
person|32
cherishing|1
unwarrantable|2
prejudices|3
Thinks|4
awhile|6
dropping|16
bedfellows|2
all—there|1
boarders|4
ones|18
twos|3
threes|3
he—does|1
chuckled|1
lean|12
chuckle|1
mightily|1
tickled|3
comprehension|3
early|11
bird—airley|1
airley|1
rise—yes|1
catches|2
worm|1
tonight|6
peddling|2
airth|2
keeps|8
sell|7
—What|4
bamboozingly|1
towering|3
rage|10
pretend|7
actually|16
blessed|11
Sunday|6
precisely|25
market|3
overstocked|1
shouted|16
calmly|13
spinning|4
yarn|4
me—I|2
stick|5
whittling|3
toothpick|1
rayther|1
guess|18
done|74
hears|6
slanderin|1
break|21
passion|5
farrago|1
broke|12
Broke|2
I—|2
Sartain|1
cool|13
Mt|1
Hecla|1
snowstorm—|1
understand|18
delay|3
belongs|8
persist|1
mystifying|1
exasperating|2
stories|7
tending|3
beget|9
feeling|27
bedfellow—a|1
intimate|3
confidential|9
highest|8
demand|6
respects|8
safe|6
unsay|1
selling|2
evidence|2
stark|8
mad|34
madman|2
induce|5
knowingly|3
thereby|15
render|4
liable|3
criminal|1
prosecution|3
Wall|1
fetching|4
purty|1
sarmon|1
rips|1
tellin|1
bought|1
lot|6
balmed|1
Zealand|7
curios|1
sold|3
cause|23
tomorrow|9
sellin|1
folks|3
churches|6
wanted|8
stopped|8
strung|2
string|6
inions|1
cleared|5
otherwise|26
mystery|9
showed|16
fooling|1
me—but|1
stayed|7
idolators|1
Depend|1
pays|3
reg|1
lar|1
rejoinder|2
flukes—it|1
nice|3
Sal|3
slept|4
spliced|1
kick|10
almighty|2
big|13
Sam|2
Johnny|1
dreaming|6
sprawling|1
pitched|10
floor|19
breaking|15
Arter|1
Come|29
glim|1
jiffy|1
lighted|13
offering|4
irresolute|1
vum|1
Sunday—you|1
anchor|18
somewhere—come|1
considered|14
stairs|10
ushered|2
clam|8
furnished|16
prodigious|18
abreast|3
placing|6
double|11
duty|25
washstand|2
comfortable|9
eyeing|27
disappeared|15
Folding|1
counterpane|5
stooped|5
elegant|2
scrutiny|1
tolerably|2
glanced|6
bedstead|2
furniture|5
belonging|8
shelf|4
walls|10
papered|3
fireboard|4
properly|9
lashed|9
seaman|13
containing|8
wardrobe|2
lieu|4
Likewise|5
parcel|4
outlandish|6
hooks|5
fireplace|3
felt|41
tried|15
satisfactory|3
concerning|40
mat|11
ornamented|2
edges|3
tags|2
stained|3
porcupine|1
quills|2
moccasin|1
slit|2
ponchos|1
parade|1
guise|3
hamper|3
uncommonly|6
wearing|4
rainy|1
stuck|9
tore|13
hurry|8
gave|38
kink|2
neck|16
commenced|7
thinking|25
headpeddling|2
After|17
bedside|3
jacket|19
sleeves|5
beginning|20
undressed|3
remembering|1
ado|3
jumped|10
pantaloons|3
blowing|6
tumbled|5
commended|1
Whether|15
corncobs|1
crockery|2
slid|15
doze|5
Nod|1
heavy|34
footfall|1
glimmer|2
save|15
infernal|8
headpeddler|1
perfectly|6
spoken|13
Holding|3
identical|7
knotted|5
cords|7
spoke|15
eagerness|8
averted|3
employed|15
unlacing|1
accomplished|7
round—when|1
purplish|3
yellow|18
blackish|1
squares|8
terrible|21
bedfellow|4
fight|18
dreadfully|3
surgeon|6
chanced|13
stickingplasters|1
cheeks|7
stains|2
inkling|1
truth|30
remembered|6
man—a|1
whaleman|44
too—who|1
cannibals|8
tattooed|8
concluded|19
course|40
similar|25
adventure|5
honest|13
unearthly|11
complexion|6
lying|17
completely|33
independent|9
tattooing|5
tropical|4
tanning|3
hot|23
sun|90
Seas|7
produced|7
extraordinary|7
effects|1
ideas|6
passing|23
noticed|11
difficulty|4
fumbling|3
pulled|13
tomahawk|15
sealskin|1
wallet|2
Placing|1
head—a|2
ghastly|5
enough—and|1
crammed|1
hat—a|1
beaver|4
hat—when|1
singing|11
surprise|10
head—none|1
least—nothing|1
scalpknot|1
twisted|8
bald|2
mildewed|1
skull|24
bolted|6
quicker|2
dinner|12
Even|10
slipping|5
coward|15
purple|6
rascal|6
Ignorance|1
parent|1
nonplussed|1
game|21
inexplicable|7
Meanwhile|16
continued|14
undressing|1
arms|34
live|59
checkered|1
Thirty|1
Years|2
War|1
escaped|10
stickingplaster|1
marked|19
frogs|1
running|42
trunks|2
palms|15
abominable|2
shipped|11
aboard|20
quaked|1
peddler|2
too—perhaps|1
brothers|1
mine—heavens|1
shuddering|9
fascinated|2
attention|9
convinced|4
heathen|3
grego|3
wrapall|1
dreadnaught|1
previously|17
fumbled|1
pockets|8
curious|53
hunch|1
Congo|2
baby|7
Remembering|1
embalmed|6
manikin|1
real|22
glistened|3
polished|7
ebony|3
idol|13
removing|3
sets|4
hunchbacked|2
tenpin|1
andirons|1
jambs|1
bricks|1
sooty|3
appropriate|1
shrine|2
chapel|6
screwed|5
hidden|23
ill|15
ease|9
meantime—to|1
follow|21
takes|26
handful|6
places|18
carefully|10
biscuit|8
top|36
applying|1
flame|17
lamp|17
kindled|2
sacrificial|2
blaze|2
hasty|2
snatches|3
hastier|1
withdrawals|1
whereby|9
scorching|4
badly|4
succeeded|9
drawing|31
heat|16
polite|5
dry|14
moved|14
antics|1
accompanied|6
guttural|2
noises|2
devotee|1
praying|3
singsong|1
pagan|15
psalmody|3
twitched|3
extinguishing|1
unceremoniously|1
bagged|1
carelessly|3
sportsman|1
bagging|2
woodcock|1
proceedings|5
increased|7
uncomfortableness|1
exhibiting|2
symptoms|6
concluding|11
operations|3
jumping|2
spell|10
spent|9
deliberating|1
fatal|17
examined|2
puffed|1
clouds|11
tobacco|5
extinguished|2
sprang|13
sang|1
giving|26
sudden|42
grunt|2
Stammering|1
conjured|1
whoever|5
responses|1
satisfied|5
comprehended|4
Whoe|1
debel|1
—he|9
said—|4
speake|1
damme|2
kille|7
flourishing|1
Angels|1
Speake|1
tellee|1
whoee|1
growled|2
flourishings|1
scattered|10
thank|9
ran|23
Don|35
harm|8
Stop|8
—didn|1
peddlin|1
flukes|35
here—you|1
sabbee|3
sabbee—you|1
sleepe|1
you—you|2
Me|2
—grunted|1
puffing|4
gettee|1
motioning|1
clothes|10
civil|2
charitable|5
tattooings|2
comely|1
fuss|2
myself—the|1
Better|3
drunken|3
stash|3
call|52
smoking|19
insured|1
complied|3
politely|4
motioned|2
bed—rolling|1
say—|1
touch|29
leg|86
Good|18
waking|6
daylight|9
loving|7
affectionate|4
wife|21
patchwork|2
odd|10
particoloured|1
triangles|1
interminable|1
Cretan|2
labyrinth|3
figure|17
precise|19
shade—owing|1
keeping|14
unmethodically|2
shade|6
irregularly|2
times—this|1
strip|10
quilt|2
Indeed|7
awoke|2
hardly|31
blended|5
hues|2
pressure|4
hugging|2
sensations|2
explain|6
child|17
remember|14
circumstance|26
befell|5
reality|6
dream|10
cutting|23
caper|1
other—I|1
crawl|6
stepmother|3
whipping|2
sending|9
supperless|1
—my|1
mother|16
dragged|16
21st|1
longest|3
hemisphere|1
third|28
sigh|1
sheets|9
dismally|2
calculating|5
sixteen|6
entire|54
elapse|2
hope|28
resurrection|6
Sixteen|1
ached|1
shining|2
rattling|4
coaches|1
sound|41
voices|7
worse—at|1
dressed|7
softly|9
stockinged|1
beseeching|2
favour|3
slippering|1
misbehaviour|1
condemning|1
abed|2
unendurable|1
conscientious|6
stepmothers|1
several|47
awake|8
greatest|12
subsequent|13
misfortunes|1
fallen|3
troubled|15
it—half|1
steeped|1
dreams—I|1
sunlit|2
wrapped|8
outer|20
Instantly|6
shock|15
frame|3
supernatural|7
closely|14
ages|14
piled|13
awful|18
fears|6
daring|8
drag|15
stir|3
inch|14
consciousness|6
glided|14
shudderingly|1
weeks|9
months|17
confounding|1
attempts|4
Nay|11
often|68
puzzle|3
strangeness|3
experienced|11
past|20
events|15
soberly|1
recurred|1
alive|23
comical|5
predicament|1
move|8
arm—unlock|1
bridegroom|1
clasp—yet|1
hugged|1
tightly|3
naught|13
twain|6
strove|8
rouse|1
him—|3
snore|1
horsecollar|1
slight|8
scratch|1
Throwing|1
aside|24
hatchetfaced|1
pickle|5
—in|5
goodness|5
wriggling|4
incessant|5
expostulations|1
unbecomingness|1
matrimonial|1
style|5
extracting|2
drew|22
shook|13
Newfoundland|2
dog|14
pikestaff|1
rubbing|4
dawning|1
serious|9
misgivings|3
bent|12
narrowly|3
creature|42
character|14
reconciled|2
signs|13
dress|4
leave|18
civilized|16
overture|1
innate|1
delicacy|7
essentially|2
compliment|1
treated|7
civility|1
guilty|5
rudeness|1
staring|6
watching|15
toilette|1
motions|12
breeding|2
Nevertheless|27
ways|20
worth|14
unusual|12
regarding|4
dressing|1
donning|1
hat|35
then—still|1
minus|3
trowsers—he|1
